Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region
HE-16174,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central
CG-13895,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South
DV-14420,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South
CM-14030,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central
AS-11615,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central
HE-16175,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West
CG-13896,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West
DV-14421,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West
CM-14031,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West
AS-11616,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West
HE-16176,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407,Central
CG-13897,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East
DV-14422,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East
CM-14032,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West
AS-11617,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West
HE-16177,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
CG-13898,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
DV-14423,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
CM-14033,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
AS-11618,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
HE-16178,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
CG-13899,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
DV-14424,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
CM-14034,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,East
AS-11619,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central
HE-16179,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central
CG-13900,Tanja Norvell,Home Office,United States,New York City,New York,10009,East
DV-14425,Harold Ryan,Corporate,United States,Huntington Beach,California,92646,West
CM-14035,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central
AS-11620,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central
HE-16180,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central
CG-13901,Brad Norvell,Corporate,United States,Brentwood,California,94513,West
DV-14426,Allen Rosenblatt,Corporate,United States,Trenton,Michigan,48183,Central
CM-14036,Shaun Weien,Consumer,United States,Seattle,Washington,98103,West
AS-11621,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South
HE-16181,Lena Hernandez,Consumer,United States,Columbus,Ohio,43229,East
CG-13902,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West
DV-14427,Eric Murdock,Consumer,United States,San Francisco,California,94109,West
CM-14037,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West
AS-11622,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,33407,South
HE-16182,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central
CG-13903,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central
DV-14428,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central
CM-14038,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West
AS-11623,Bryan Mills,Consumer,United States,Seattle,Washington,98115,West
HE-16183,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,19143,East
CG-13904,Becky Martin,Consumer,United States,Santa Barbara,California,93101,West
DV-14429,Penelope Sewall,Home Office,United States,New York City,New York,10011,East
CM-14039,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South
AS-11624,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South
HE-16184,Janet Lee,Consumer,United States,New York City,New York,10035,East
CG-13905,Janet Lee,Consumer,United States,New York City,New York,10035,East
DV-14430,Khloe Miller,Consumer,United States,Los Angeles,California,90032,West
CM-14040,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West
AS-11625,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West
HE-16185,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West
CG-13906,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West
DV-14431,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East
CM-14041,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East
AS-11626,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East
HE-16186,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East
CG-13907,Bart Pistole,Corporate,United States,El Paso,Texas,79907,Central
DV-14432,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central
CM-14042,Pamela Stobb,Consumer,United States,El Paso,Texas,79907,Central
AS-11627,Nora Preis,Consumer,United States,Seattle,Washington,98105,West
HE-16187,Scott Cohen,Corporate,United States,New York City,New York,10009,East
CG-13908,Scott Cohen,Corporate,United States,New York City,New York,10009,East
DV-14433,Scott Cohen,Corporate,United States,New York City,New York,10009,East
CM-14043,Scott Cohen,Corporate,United States,New York City,New York,10009,East
AS-11628,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,90032,West
HE-16188,Thea Hudgings,Corporate,United States,Newark,Delaware,19711,East
CG-13909,Greg Matthias,Consumer,United States,New York City,New York,10011,East
DV-14434,Jesus Ocampo,Home Office,United States,Roseville,California,95661,West
CM-14044,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central
AS-11629,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central
HE-16189,Anne Pryor,Home Office,United States,New York City,New York,10011,East
CG-13910,Anne Pryor,Home Office,United States,New York City,New York,10011,East
DV-14435,Grace Kelly,Corporate,United States,Dallas,Texas,75217,Central
CM-14045,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West
AS-11630,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West
HE-16190,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West
CG-13911,Linda Southworth,Corporate,United States,Los Angeles,California,90004,West
DV-14436,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South
CM-14046,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South
AS-11631,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West
HE-16191,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West
CG-13912,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West
DV-14437,Thomas Brumley,Home Office,United States,Riverside,California,92503,West
CM-14047,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South
AS-11632,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South
HE-16192,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South
CG-13913,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South
DV-14438,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South
CM-14048,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South
AS-11633,Michael Paige,Corporate,United States,New York City,New York,10011,East
HE-16193,Joy Bell-,Consumer,United States,Longview,Washington,98632,West
CG-13914,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West
DV-14439,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West
CM-14049,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West
AS-11634,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West
HE-16194,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central
CG-13915,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West
DV-14440,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West
CM-14050,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,South
AS-11635,Delfina Latchford,Consumer,United States,Atlanta,Georgia,30318,South
HE-16195,Sean O'Donnell,Consumer,United States,Los Angeles,California,90036,West
CG-13916,Bart Pistole,Corporate,United States,New York City,New York,10024,East
DV-14441,Bart Pistole,Corporate,United States,New York City,New York,10024,East
CM-14051,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central
AS-11636,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central
HE-16196,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central
CG-13917,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central
DV-14442,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central
CM-14052,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central
AS-11637,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311,South
HE-16197,Dennis Kane,Consumer,United States,Abilene,Texas,79605,Central
CG-13918,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South
DV-14443,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South
CM-14053,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South
AS-11638,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South
HE-16198,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South
CG-13919,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115,West
DV-14444,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central
CM-14054,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central
AS-11639,Becky Castell,Home Office,United States,Laguna Niguel,California,92677,West
HE-16199,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South
CG-13920,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South
DV-14445,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central
CM-14055,David Wiener,Corporate,United States,Los Angeles,California,90045,West
AS-11640,David Wiener,Corporate,United States,Los Angeles,California,90045,West
HE-16200,Michelle Ellison,Corporate,United States,Port Arthur,Texas,77642,Central
CG-13921,Jeremy Farry,Consumer,United States,New York City,New York,10009,East
DV-14446,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central
CM-14056,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East
AS-11641,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East
HE-16201,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East
CG-13922,Greg Tran,Consumer,United States,New York City,New York,10035,East
DV-14447,Greg Tran,Consumer,United States,New York City,New York,10035,East
CM-14057,Greg Tran,Consumer,United States,New York City,New York,10035,East
AS-11642,Daniel Byrd,Home Office,United States,Salinas,California,93905,West
HE-16202,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South
CG-13923,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South
DV-14448,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South
CM-14058,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South
AS-11643,Sally Matthias,Consumer,United States,New York City,New York,10035,East
HE-16203,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West
CG-13924,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West
DV-14449,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West
CM-14059,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West
AS-11644,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West
HE-16204,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West
CG-13925,Sibella Parks,Corporate,United States,New York City,New York,10024,East
DV-14450,Sibella Parks,Corporate,United States,New York City,New York,10024,East
CM-14060,Rob Dowd,Consumer,United States,New York City,New York,10011,East
AS-11645,Matt Collins,Consumer,United States,Fremont,Nebraska,68025,Central
HE-16205,Edward Becker,Corporate,United States,New York City,New York,10011,East
CG-13926,Edward Becker,Corporate,United States,New York City,New York,10011,East
DV-14451,Edward Becker,Corporate,United States,New York City,New York,10011,East
CM-14061,Edward Becker,Corporate,United States,New York City,New York,10011,East
AS-11646,Edward Becker,Corporate,United States,New York City,New York,10011,East
HE-16206,Edward Becker,Corporate,United States,New York City,New York,10011,East
CG-13927,Jim Epp,Corporate,United States,San Diego,California,92105,West
DV-14452,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South
CM-14062,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South
AS-11647,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South
HE-16207,Annie Thurman,Consumer,United States,New York City,New York,10009,East
CG-13928,Annie Thurman,Consumer,United States,New York City,New York,10009,East
DV-14453,Annie Thurman,Consumer,United States,New York City,New York,10009,East
CM-14063,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East
AS-11648,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East
HE-16208,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CG-13929,Patrick Jones,Corporate,United States,Dallas,Texas,75217,Central
DV-14454,Nathan Mautz,Home Office,United States,Concord,California,94521,West
CM-14064,Nathan Mautz,Home Office,United States,Concord,California,94521,West
AS-11649,Toby Ritter,Consumer,United States,Nashville,Tennessee,37211,South
HE-16209,Barry Franz,Home Office,United States,Aurora,Colorado,80013,West
CG-13930,William Brown,Consumer,United States,Anaheim,California,92804,West
DV-14455,William Brown,Consumer,United States,Anaheim,California,92804,West
CM-14065,William Brown,Consumer,United States,Anaheim,California,92804,West
AS-11650,William Brown,Consumer,United States,Anaheim,California,92804,West
HE-16210,William Brown,Consumer,United States,Anaheim,California,92804,West
CG-13931,William Brown,Consumer,United States,Anaheim,California,92804,West
DV-14456,William Brown,Consumer,United States,Anaheim,California,92804,West
CM-14066,William Brown,Consumer,United States,Anaheim,California,92804,West
AS-11651,William Brown,Consumer,United States,Anaheim,California,92804,West
HE-16211,William Brown,Consumer,United States,Anaheim,California,92804,West
CG-13932,William Brown,Consumer,United States,Anaheim,California,92804,West
DV-14457,Ken Heidel,Corporate,United States,Pleasant Grove,Utah,84062,West
CM-14067,Ken Lonsdale,Consumer,United States,Springfield,Oregon,97477,West
AS-11652,Michael Granlund,Home Office,United States,Salem,Oregon,97301,West
HE-16212,Jay Fein,Consumer,United States,Rochester,New York,14609,East
CG-13933,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West
DV-14458,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90049,West
CM-14068,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central
AS-11653,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central
HE-16213,Gene McClure,Consumer,United States,Fresno,California,93727,West
CG-13934,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central
DV-14459,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central
CM-14069,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central
AS-11654,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central
HE-16214,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central
CG-13935,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central
DV-14460,Jill Matthias,Consumer,United States,Seattle,Washington,98105,West
CM-14070,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South
AS-11655,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South
HE-16215,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South
CG-13936,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South
DV-14461,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South
CM-14071,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South
AS-11656,Anthony Rawles,Corporate,United States,Concord,California,94521,West
HE-16216,Anthony Rawles,Corporate,United States,Concord,California,94521,West
CG-13937,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East
DV-14462,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East
CM-14072,George Ashbrook,Consumer,United States,Los Angeles,California,90004,West
AS-11657,Jennifer Ferguson,Consumer,United States,Sparks,Nevada,89431,West
HE-16217,Kristen Hastings,Corporate,United States,Los Angeles,California,90032,West
CG-13938,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South
DV-14463,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South
CM-14073,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South
AS-11658,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South
HE-16218,Jill Fjeld,Consumer,United States,Decatur,Illinois,62521,Central
CG-13939,Resi Pölking,Consumer,United States,New York City,New York,10009,East
DV-14464,Resi Pölking,Consumer,United States,New York City,New York,10009,East
CM-14074,Resi Pölking,Consumer,United States,New York City,New York,10009,East
AS-11659,Carol Darley,Consumer,United States,New York City,New York,10011,East
HE-16219,David Flashing,Consumer,United States,New York City,New York,10009,East
CG-13940,Sally Matthias,Consumer,United States,Scottsdale,Arizona,85254,West
DV-14465,Susan Gilcrest,Corporate,United States,Amarillo,Texas,79109,Central
CM-14075,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140,East
AS-11660,Eva Jacobs,Consumer,United States,Santa Ana,California,92704,West
HE-16220,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East
CG-13941,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East
DV-14466,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East
CM-14076,Kunst Miller,Consumer,United States,New York City,New York,10035,East
AS-11661,Kunst Miller,Consumer,United States,New York City,New York,10035,East
HE-16221,Kunst Miller,Consumer,United States,New York City,New York,10035,East
CG-13942,Kunst Miller,Consumer,United States,New York City,New York,10035,East
DV-14467,Kunst Miller,Consumer,United States,New York City,New York,10035,East
CM-14077,Kunst Miller,Consumer,United States,New York City,New York,10035,East
AS-11662,Kunst Miller,Consumer,United States,New York City,New York,10035,East
HE-16222,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West
CG-13943,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West
DV-14468,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West
CM-14078,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West
AS-11663,Jennifer Patt,Corporate,United States,New York City,New York,10009,East
HE-16223,Greg Guthrie,Corporate,United States,Seattle,Washington,98103,West
CG-13944,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,37167,South
DV-14469,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West
CM-14079,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West
AS-11664,Monica Federle,Corporate,United States,New York City,New York,10035,East
HE-16224,Monica Federle,Corporate,United States,New York City,New York,10035,East
CG-13945,James Galang,Consumer,United States,Atlanta,Georgia,30318,South
DV-14470,James Galang,Consumer,United States,Atlanta,Georgia,30318,South
CM-14080,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East
AS-11665,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East
HE-16225,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South
CG-13946,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South
DV-14471,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central
CM-14081,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central
AS-11666,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central
HE-16226,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central
CG-13947,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central
DV-14472,Sung Shariari,Consumer,United States,Miami,Florida,33180,South
CM-14082,Sung Shariari,Consumer,United States,Miami,Florida,33180,South
AS-11667,Sung Shariari,Consumer,United States,Miami,Florida,33180,South
HE-16227,Sung Shariari,Consumer,United States,Miami,Florida,33180,South
CG-13948,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central
DV-14473,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central
CM-14083,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,23464,South
AS-11668,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East
HE-16228,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East
CG-13949,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East
DV-14474,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East
CM-14084,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East
AS-11669,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East
HE-16229,Valerie Dominguez,Consumer,United States,Houston,Texas,77070,Central
CG-13950,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,35401,South
DV-14475,Alex Grayson,Consumer,United States,Mesa,Arizona,85204,West
CM-14085,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540,South
AS-11670,Julia West,Consumer,United States,Chicago,Illinois,60610,Central
HE-16230,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South
CG-13951,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South
DV-14476,Kean Thornton,Consumer,United States,Orange,New Jersey,7050,East
CM-14086,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West
AS-11671,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West
HE-16231,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central
CG-13952,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central
DV-14477,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South
CM-14087,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South
AS-11672,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East
HE-16232,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East
CG-13953,Clytie Kelty,Consumer,United States,Providence,Rhode Island,2908,East
DV-14478,Naresj Patel,Consumer,United States,San Francisco,California,94122,West
CM-14088,Naresj Patel,Consumer,United States,San Francisco,California,94122,West
AS-11673,Naresj Patel,Consumer,United States,San Francisco,California,94122,West
HE-16233,Naresj Patel,Consumer,United States,San Francisco,California,94122,West
CG-13954,Gary McGarr,Consumer,United States,New York City,New York,10009,East
DV-14479,Speros Goranitis,Consumer,United States,San Francisco,California,94109,West
CM-14089,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central
AS-11674,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central
HE-16234,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central
CG-13955,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central
DV-14480,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central
CM-14090,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East
AS-11675,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East
HE-16235,Ryan Crowe,Consumer,United States,Baltimore,Maryland,21215,East
CG-13956,Jack O'Briant,Corporate,United States,Athens,Georgia,30605,South
DV-14481,Mitch Webber,Consumer,United States,Lancaster,Ohio,43130,East
CM-14091,Nick Zandusky,Home Office,United States,Los Angeles,California,90032,West
AS-11676,Janet Martin,Consumer,United States,Baltimore,Maryland,21215,East
HE-16236,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central
CG-13957,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central
DV-14482,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central
CM-14092,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central
AS-11677,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central
HE-16237,Dianna Wilson,Home Office,United States,San Diego,California,92024,West
CG-13958,Dianna Wilson,Home Office,United States,San Diego,California,92024,West
DV-14483,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South
CM-14093,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South
AS-11678,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South
HE-16238,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South
CG-13959,Philisse Overcash,Home Office,United States,Seattle,Washington,98103,West
DV-14484,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West
CM-14094,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West
AS-11679,Philisse Overcash,Home Office,United States,New York City,New York,10035,East
HE-16239,Philisse Overcash,Home Office,United States,New York City,New York,10035,East
CG-13960,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South
DV-14485,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South
CM-14095,Victoria Brennan,Corporate,United States,Rochester,New York,14609,East
AS-11680,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174,Central
HE-16240,Bobby Odegard,Consumer,United States,New York City,New York,10024,East
CG-13961,Chad McGuire,Consumer,United States,San Francisco,California,94109,West
DV-14486,Chad McGuire,Consumer,United States,San Francisco,California,94109,West
CM-14096,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West
AS-11681,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West
HE-16241,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West
CG-13962,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West
DV-14487,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West
CM-14097,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West
AS-11682,Marc Crier,Consumer,United States,Camarillo,California,93010,West
HE-16242,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central
CG-13963,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central
DV-14488,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West
CM-14098,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West
AS-11683,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West
HE-16243,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West
CG-13964,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,19140,East
DV-14489,Toby Gnade,Consumer,United States,New York City,New York,10035,East
CM-14099,Mick Crebagga,Consumer,United States,Chicago,Illinois,60623,Central
AS-11684,Raymond Buch,Consumer,United States,San Francisco,California,94122,West
HE-16244,Raymond Buch,Consumer,United States,San Francisco,California,94122,West
CG-13965,Raymond Buch,Consumer,United States,San Francisco,California,94122,West
DV-14490,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East
CM-14100,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East
AS-11685,Roger Demir,Consumer,United States,San Francisco,California,94122,West
HE-16245,Roger Demir,Consumer,United States,San Francisco,California,94122,West
CG-13966,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East
DV-14491,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East
CM-14101,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East
AS-11686,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East
HE-16246,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East
CG-13967,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East
DV-14492,Frank Preis,Consumer,United States,Los Angeles,California,90049,West
CM-14102,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,East
AS-11687,Sean Christensen,Consumer,United States,San Jose,California,95123,West
HE-16247,Sean Christensen,Consumer,United States,San Jose,California,95123,West
CG-13968,Jay Fein,Consumer,United States,Pasadena,California,91104,West
DV-14493,Jay Fein,Consumer,United States,Pasadena,California,91104,West
CM-14103,Jay Fein,Consumer,United States,Pasadena,California,91104,West
AS-11688,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,19134,East
HE-16248,Rob Lucas,Consumer,United States,Los Angeles,California,90049,West
CG-13969,Sarah Bern,Consumer,United States,Los Angeles,California,90032,West
DV-14494,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East
CM-14104,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East
AS-11689,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East
